district,date,state,confirmed,active,recovered,deceased,fatality_rate,recovery_rate
Tenkasi,2020-06-08,Tamil Nadu,106,18,88,0,0.0,0.8301886792452831
Tenkasi,2020-06-09,Tamil Nadu,106,18,88,0,0.0,0.8301886792452831
Tenkasi,2020-06-10,Tamil Nadu,106,18,88,0,0.0,0.8301886792452831
Tenkasi,2020-06-11,Tamil Nadu,111,23,88,0,0.0,0.7927927927927928
Tenkasi,2020-06-12,Tamil Nadu,115,26,89,0,0.0,0.7739130434782608
Tenkasi,2020-06-13,Tamil Nadu,118,28,90,0,0.0,0.7627118644067796
Tenkasi,2020-06-14,Tamil Nadu,134,44,90,0,0.0,0.6716417910447762
Tenkasi,2020-06-15,Tamil Nadu,144,54,90,0,0.0,0.625
Tenkasi,2020-06-16,Tamil Nadu,157,64,93,0,0.0,0.5923566878980892
Tenkasi,2020-06-17,Tamil Nadu,162,65,97,0,0.0,0.5987654320987654
Tenkasi,2020-06-18,Tamil Nadu,196,98,98,0,0.0,0.5
Tenkasi,2020-06-19,Tamil Nadu,210,112,98,0,0.0,0.4666666666666667
Tenkasi,2020-06-20,Tamil Nadu,218,111,107,0,0.0,0.4908256880733945
Tenkasi,2020-06-21,Tamil Nadu,241,133,108,0,0.0,0.44813278008298757
Tenkasi,2020-06-22,Tamil Nadu,261,153,108,0,0.0,0.41379310344827586
Tenkasi,2020-06-23,Tamil Nadu,272,162,110,0,0.0,0.40441176470588236
Tenkasi,2020-06-24,Tamil Nadu,277,167,110,0,0.0,0.3971119133574007
Tenkasi,2020-06-25,Tamil Nadu,286,176,110,0,0.0,0.38461538461538464
Tenkasi,2020-06-26,Tamil Nadu,294,183,111,0,0.0,0.37755102040816324
Tenkasi,2020-06-27,Tamil Nadu,303,192,111,0,0.0,0.36633663366336633
Tenkasi,2020-06-28,Tamil Nadu,332,221,111,0,0.0,0.33433734939759036
Tenkasi,2020-06-29,Tamil Nadu,335,182,153,0,0.0,0.45671641791044776
Tenkasi,2020-06-30,Tamil Nadu,347,168,179,0,0.0,0.515850144092219
Tenkasi,2020-07-01,Tamil Nadu,368,186,182,0,0.0,0.4945652173913043
Tenkasi,2020-07-02,Tamil Nadu,387,182,204,1,0.002583979328165375,0.5271317829457365
Tenkasi,2020-07-03,Tamil Nadu,391,183,207,1,0.0025575447570332483,0.5294117647058824
Tenkasi,2020-07-04,Tamil Nadu,408,200,207,1,0.0024509803921568627,0.5073529411764706
Tenkasi,2020-07-05,Tamil Nadu,448,240,207,1,0.002232142857142857,0.46205357142857145
Tenkasi,2020-07-06,Tamil Nadu,468,211,256,1,0.002136752136752137,0.5470085470085471
Tenkasi,2020-07-07,Tamil Nadu,530,273,256,1,0.0018867924528301887,0.4830188679245283
Tenkasi,2020-07-08,Tamil Nadu,558,258,299,1,0.0017921146953405018,0.53584229390681
Tenkasi,2020-07-09,Tamil Nadu,589,289,299,1,0.001697792869269949,0.5076400679117148
Tenkasi,2020-07-10,Tamil Nadu,598,298,299,1,0.0016722408026755853,0.5
Thanjavur,2020-04-21,Tamil Nadu,48,47,1,0,0.0,0.020833333333333332
Thanjavur,2020-04-22,Tamil Nadu,53,52,1,0,0.0,0.018867924528301886
Thanjavur,2020-04-23,Tamil Nadu,54,53,1,0,0.0,0.018518518518518517
Thanjavur,2020-04-24,Tamil Nadu,54,53,1,0,0.0,0.018518518518518517
Thanjavur,2020-04-25,Tamil Nadu,54,53,1,0,0.0,0.018518518518518517
Thanjavur,2020-04-26,Tamil Nadu,54,53,1,0,0.0,0.018518518518518517
Thanjavur,2020-04-27,Tamil Nadu,54,53,1,0,0.0,0.018518518518518517
Thanjavur,2020-04-28,Tamil Nadu,54,30,24,0,0.0,0.4444444444444444
Thanjavur,2020-04-29,Tamil Nadu,54,21,33,0,0.0,0.6111111111111112
Thanjavur,2020-04-30,Tamil Nadu,54,19,35,0,0.0,0.6481481481481481
Thanjavur,2020-05-01,Tamil Nadu,56,21,35,0,0.0,0.625
Thanjavur,2020-05-02,Tamil Nadu,56,18,38,0,0.0,0.6785714285714286
Thanjavur,2020-05-03,Tamil Nadu,56,15,41,0,0.0,0.7321428571428571
Thanjavur,2020-05-04,Tamil Nadu,57,15,42,0,0.0,0.7368421052631579
Thanjavur,2020-05-05,Tamil Nadu,57,14,43,0,0.0,0.7543859649122807
Thanjavur,2020-05-06,Tamil Nadu,58,15,43,0,0.0,0.7413793103448276
Thanjavur,2020-05-07,Tamil Nadu,60,17,43,0,0.0,0.7166666666666667
Thanjavur,2020-05-08,Tamil Nadu,60,16,44,0,0.0,0.7333333333333333
Thanjavur,2020-05-09,Tamil Nadu,61,16,45,0,0.0,0.7377049180327869
Thanjavur,2020-05-10,Tamil Nadu,61,14,47,0,0.0,0.7704918032786885
Thanjavur,2020-05-11,Tamil Nadu,64,17,47,0,0.0,0.734375
Thanjavur,2020-05-12,Tamil Nadu,64,17,47,0,0.0,0.734375
Thanjavur,2020-05-13,Tamil Nadu,65,18,47,0,0.0,0.7230769230769231
Thanjavur,2020-05-14,Tamil Nadu,65,18,47,0,0.0,0.7230769230769231
Thanjavur,2020-05-15,Tamil Nadu,71,18,53,0,0.0,0.7464788732394366
Thanjavur,2020-05-16,Tamil Nadu,72,18,54,0,0.0,0.75
Thanjavur,2020-05-17,Tamil Nadu,72,10,62,0,0.0,0.8611111111111112
Thanjavur,2020-05-18,Tamil Nadu,72,10,62,0,0.0,0.8611111111111112
Thanjavur,2020-05-19,Tamil Nadu,75,9,66,0,0.0,0.88
Thanjavur,2020-05-20,Tamil Nadu,76,10,66,0,0.0,0.868421052631579
Thanjavur,2020-05-21,Tamil Nadu,80,14,66,0,0.0,0.825
Thanjavur,2020-05-22,Tamil Nadu,80,14,66,0,0.0,0.825
Thanjavur,2020-05-23,Tamil Nadu,80,13,67,0,0.0,0.8375
Thanjavur,2020-05-24,Tamil Nadu,83,16,67,0,0.0,0.8072289156626506
Thanjavur,2020-05-25,Tamil Nadu,84,17,67,0,0.0,0.7976190476190477
Thanjavur,2020-05-26,Tamil Nadu,84,17,67,0,0.0,0.7976190476190477
Thanjavur,2020-05-27,Tamil Nadu,85,16,69,0,0.0,0.8117647058823529
Thanjavur,2020-05-28,Tamil Nadu,86,15,71,0,0.0,0.8255813953488372
Thanjavur,2020-05-29,Tamil Nadu,86,10,76,0,0.0,0.8837209302325582
Thanjavur,2020-05-30,Tamil Nadu,88,12,76,0,0.0,0.8636363636363636
Thanjavur,2020-05-31,Tamil Nadu,89,12,77,0,0.0,0.8651685393258427
Thanjavur,2020-06-01,Tamil Nadu,93,16,77,0,0.0,0.8279569892473119
Thanjavur,2020-06-02,Tamil Nadu,96,17,79,0,0.0,0.8229166666666666
Thanjavur,2020-06-03,Tamil Nadu,102,22,80,0,0.0,0.7843137254901961
Thanjavur,2020-06-04,Tamil Nadu,103,20,83,0,0.0,0.8058252427184466
Thanjavur,2020-06-05,Tamil Nadu,104,19,85,0,0.0,0.8173076923076923
Thanjavur,2020-06-06,Tamil Nadu,106,21,85,0,0.0,0.8018867924528302
Thanjavur,2020-06-07,Tamil Nadu,113,25,88,0,0.0,0.7787610619469026
Thanjavur,2020-06-08,Tamil Nadu,117,28,89,0,0.0,0.7606837606837606
Thanjavur,2020-06-09,Tamil Nadu,125,36,89,0,0.0,0.712
Thanjavur,2020-06-10,Tamil Nadu,127,37,90,0,0.0,0.7086614173228346
Thanjavur,2020-06-11,Tamil Nadu,133,44,89,0,0.0,0.6691729323308271
Thanjavur,2020-06-12,Tamil Nadu,140,49,91,0,0.0,0.65
Thanjavur,2020-06-13,Tamil Nadu,150,53,96,1,0.006666666666666667,0.64
Thanjavur,2020-06-14,Tamil Nadu,155,53,101,1,0.0064516129032258064,0.6516129032258065
Thanjavur,2020-06-15,Tamil Nadu,167,60,106,1,0.005988023952095809,0.6347305389221557
Thanjavur,2020-06-16,Tamil Nadu,171,64,106,1,0.005847953216374269,0.6198830409356725
Thanjavur,2020-06-17,Tamil Nadu,183,71,111,1,0.00546448087431694,0.6065573770491803
Thanjavur,2020-06-18,Tamil Nadu,204,86,117,1,0.004901960784313725,0.5735294117647058
Thanjavur,2020-06-19,Tamil Nadu,213,94,118,1,0.004694835680751174,0.5539906103286385
Thanjavur,2020-06-20,Tamil Nadu,223,98,124,1,0.004484304932735426,0.5560538116591929
Thanjavur,2020-06-21,Tamil Nadu,272,143,128,1,0.003676470588235294,0.47058823529411764
Thanjavur,2020-06-22,Tamil Nadu,308,177,130,1,0.003246753246753247,0.42207792207792205
Thanjavur,2020-06-23,Tamil Nadu,319,184,134,1,0.003134796238244514,0.4200626959247649
Thanjavur,2020-06-24,Tamil Nadu,335,184,150,1,0.0029850746268656717,0.44776119402985076
Thanjavur,2020-06-25,Tamil Nadu,357,203,153,1,0.0028011204481792717,0.42857142857142855
Thanjavur,2020-06-26,Tamil Nadu,382,225,156,1,0.002617801047120419,0.4083769633507853
Thanjavur,2020-06-27,Tamil Nadu,396,226,169,1,0.0025252525252525255,0.42676767676767674
Thanjavur,2020-06-28,Tamil Nadu,420,243,176,1,0.002380952380952381,0.41904761904761906
Thanjavur,2020-06-29,Tamil Nadu,424,230,193,1,0.0023584905660377358,0.455188679245283
Thanjavur,2020-06-30,Tamil Nadu,448,241,206,1,0.002232142857142857,0.45982142857142855
Thanjavur,2020-07-01,Tamil Nadu,455,227,227,1,0.002197802197802198,0.4989010989010989
Thanjavur,2020-07-02,Tamil Nadu,465,189,274,2,0.004301075268817204,0.589247311827957
Thanjavur,2020-07-03,Tamil Nadu,478,183,293,2,0.0041841004184100415,0.6129707112970711
Thanjavur,2020-07-04,Tamil Nadu,481,169,310,2,0.004158004158004158,0.6444906444906445
Thanjavur,2020-07-05,Tamil Nadu,496,184,310,2,0.004032258064516129,0.625
Thanjavur,2020-07-06,Tamil Nadu,499,172,325,2,0.004008016032064128,0.6513026052104208
Thanjavur,2020-07-07,Tamil Nadu,533,172,359,2,0.00375234521575985,0.6735459662288931
Thanjavur,2020-07-08,Tamil Nadu,544,170,371,3,0.0055147058823529415,0.6819852941176471
Thanjavur,2020-07-09,Tamil Nadu,576,187,384,5,0.008680555555555556,0.6666666666666666
Thanjavur,2020-07-10,Tamil Nadu,625,225,395,5,0.008,0.632
Theni,2020-04-21,Tamil Nadu,44,26,18,0,0.0,0.4090909090909091
Theni,2020-04-22,Tamil Nadu,44,26,18,0,0.0,0.4090909090909091
Theni,2020-04-23,Tamil Nadu,44,26,18,0,0.0,0.4090909090909091
Theni,2020-04-24,Tamil Nadu,44,26,18,0,0.0,0.4090909090909091
Theni,2020-04-25,Tamil Nadu,44,26,18,0,0.0,0.4090909090909091
Theni,2020-04-26,Tamil Nadu,44,26,18,0,0.0,0.4090909090909091
Theni,2020-04-27,Tamil Nadu,44,26,18,0,0.0,0.4090909090909091
Theni,2020-04-28,Tamil Nadu,44,7,36,1,0.022727272727272728,0.8181818181818182
Theni,2020-04-29,Tamil Nadu,44,7,36,1,0.022727272727272728,0.8181818181818182
Theni,2020-04-30,Tamil Nadu,44,6,37,1,0.022727272727272728,0.8409090909090909
Theni,2020-05-01,Tamil Nadu,44,6,37,1,0.022727272727272728,0.8409090909090909
Theni,2020-05-02,Tamil Nadu,44,1,42,1,0.022727272727272728,0.9545454545454546
Theni,2020-05-03,Tamil Nadu,44,1,42,1,0.022727272727272728,0.9545454545454546
Theni,2020-05-04,Tamil Nadu,44,1,42,1,0.022727272727272728,0.9545454545454546
Theni,2020-05-05,Tamil Nadu,49,6,42,1,0.02040816326530612,0.8571428571428571
Theni,2020-05-06,Tamil Nadu,51,8,42,1,0.0196078431372549,0.8235294117647058
Theni,2020-05-07,Tamil Nadu,54,11,42,1,0.018518518518518517,0.7777777777777778
Theni,2020-05-08,Tamil Nadu,55,12,42,1,0.01818181818181818,0.7636363636363637
Theni,2020-05-09,Tamil Nadu,57,14,42,1,0.017543859649122806,0.7368421052631579
Theni,2020-05-10,Tamil Nadu,60,17,42,1,0.016666666666666666,0.7
Theni,2020-05-11,Tamil Nadu,60,17,42,1,0.016666666666666666,0.7
Theni,2020-05-12,Tamil Nadu,67,24,42,1,0.014925373134328358,0.6268656716417911
Theni,2020-05-13,Tamil Nadu,72,29,42,1,0.013888888888888888,0.5833333333333334
Theni,2020-05-14,Tamil Nadu,73,30,42,1,0.0136986301369863,0.5753424657534246
Theni,2020-05-15,Tamil Nadu,78,35,42,1,0.01282051282051282,0.5384615384615384
Theni,2020-05-16,Tamil Nadu,79,35,43,1,0.012658227848101266,0.5443037974683544
Theni,2020-05-17,Tamil Nadu,79,35,43,1,0.012658227848101266,0.5443037974683544
Theni,2020-05-18,Tamil Nadu,88,44,43,1,0.011363636363636364,0.48863636363636365
Theni,2020-05-19,Tamil Nadu,89,45,43,1,0.011235955056179775,0.48314606741573035
Theni,2020-05-20,Tamil Nadu,92,47,44,1,0.010869565217391304,0.4782608695652174
Theni,2020-05-21,Tamil Nadu,96,51,44,1,0.010416666666666666,0.4583333333333333
Theni,2020-05-22,Tamil Nadu,101,49,50,2,0.019801980198019802,0.49504950495049505
Theni,2020-05-23,Tamil Nadu,102,50,50,2,0.0196078431372549,0.49019607843137253
Theni,2020-05-24,Tamil Nadu,106,50,54,2,0.018867924528301886,0.5094339622641509
Theni,2020-05-25,Tamil Nadu,108,52,54,2,0.018518518518518517,0.5
Theni,2020-05-26,Tamil Nadu,108,43,63,2,0.018518518518518517,0.5833333333333334
Theni,2020-05-27,Tamil Nadu,108,31,75,2,0.018518518518518517,0.6944444444444444
Theni,2020-05-28,Tamil Nadu,108,29,77,2,0.018518518518518517,0.7129629629629629
Theni,2020-05-29,Tamil Nadu,108,23,83,2,0.018518518518518517,0.7685185185185185
Theni,2020-05-30,Tamil Nadu,109,21,86,2,0.01834862385321101,0.7889908256880734
Theni,2020-05-31,Tamil Nadu,109,21,86,2,0.01834862385321101,0.7889908256880734
Theni,2020-06-01,Tamil Nadu,109,15,92,2,0.01834862385321101,0.8440366972477065
Theni,2020-06-02,Tamil Nadu,114,14,98,2,0.017543859649122806,0.8596491228070176
Theni,2020-06-03,Tamil Nadu,115,14,99,2,0.017391304347826087,0.8608695652173913
Theni,2020-06-04,Tamil Nadu,119,18,99,2,0.01680672268907563,0.8319327731092437
Theni,2020-06-05,Tamil Nadu,121,20,99,2,0.01652892561983471,0.8181818181818182
Theni,2020-06-06,Tamil Nadu,121,14,105,2,0.01652892561983471,0.8677685950413223
Theni,2020-06-07,Tamil Nadu,124,17,105,2,0.016129032258064516,0.8467741935483871
Theni,2020-06-08,Tamil Nadu,126,19,105,2,0.015873015873015872,0.8333333333333334
Theni,2020-06-09,Tamil Nadu,125,18,105,2,0.016,0.84
Theni,2020-06-10,Tamil Nadu,134,27,105,2,0.014925373134328358,0.7835820895522388
Theni,2020-06-11,Tamil Nadu,137,29,106,2,0.014598540145985401,0.7737226277372263
Theni,2020-06-12,Tamil Nadu,138,30,106,2,0.014492753623188406,0.7681159420289855
Theni,2020-06-13,Tamil Nadu,138,23,113,2,0.014492753623188406,0.8188405797101449
Theni,2020-06-14,Tamil Nadu,146,31,113,2,0.0136986301369863,0.773972602739726
Theni,2020-06-15,Tamil Nadu,157,40,115,2,0.012738853503184714,0.732484076433121
Theni,2020-06-16,Tamil Nadu,161,44,115,2,0.012422360248447204,0.7142857142857143
Theni,2020-06-17,Tamil Nadu,164,44,118,2,0.012195121951219513,0.7195121951219512
Theni,2020-06-18,Tamil Nadu,170,45,123,2,0.011764705882352941,0.7235294117647059
Theni,2020-06-19,Tamil Nadu,185,60,123,2,0.010810810810810811,0.6648648648648648
Theni,2020-06-20,Tamil Nadu,193,68,123,2,0.010362694300518135,0.6373056994818653
Theni,2020-06-21,Tamil Nadu,200,73,125,2,0.01,0.625
Theni,2020-06-22,Tamil Nadu,236,105,129,2,0.00847457627118644,0.5466101694915254
Theni,2020-06-23,Tamil Nadu,284,153,129,2,0.007042253521126761,0.45422535211267606
Theni,2020-06-24,Tamil Nadu,365,229,134,2,0.005479452054794521,0.36712328767123287
Theni,2020-06-25,Tamil Nadu,437,301,134,2,0.004576659038901602,0.30663615560640733
Theni,2020-06-26,Tamil Nadu,477,332,143,2,0.0041928721174004195,0.29979035639413
Theni,2020-06-27,Tamil Nadu,513,364,147,2,0.003898635477582846,0.28654970760233917
Theni,2020-06-28,Tamil Nadu,575,421,152,2,0.0034782608695652175,0.2643478260869565
Theni,2020-06-29,Tamil Nadu,626,469,155,2,0.003194888178913738,0.2476038338658147
Theni,2020-06-30,Tamil Nadu,702,537,163,2,0.002849002849002849,0.23219373219373218
Theni,2020-07-01,Tamil Nadu,736,562,171,3,0.004076086956521739,0.23233695652173914
Theni,2020-07-02,Tamil Nadu,801,606,191,4,0.004993757802746567,0.23845193508114856
Theni,2020-07-03,Tamil Nadu,927,688,234,5,0.005393743257820928,0.2524271844660194
Theni,2020-07-04,Tamil Nadu,985,712,268,5,0.005076142131979695,0.2720812182741117
Theni,2020-07-05,Tamil Nadu,1009,634,368,7,0.006937561942517344,0.3647175421209118
Theni,2020-07-06,Tamil Nadu,1128,744,377,7,0.0062056737588652485,0.3342198581560284
Theni,2020-07-07,Tamil Nadu,1222,793,422,7,0.0057283142389525366,0.3453355155482815
Theni,2020-07-08,Tamil Nadu,1297,847,439,11,0.008481110254433308,0.338473400154202
Theni,2020-07-09,Tamil Nadu,1387,897,479,11,0.007930785868781542,0.3453496755587599
Theni,2020-07-10,Tamil Nadu,1495,997,484,14,0.009364548494983277,0.3237458193979933
Thiruvallur,2020-04-21,Tamil Nadu,49,49,0,0,0.0,0.0
Thiruvallur,2020-04-22,Tamil Nadu,51,51,0,0,0.0,0.0
Thiruvallur,2020-04-23,Tamil Nadu,51,51,0,0,0.0,0.0
Thiruvallur,2020-04-24,Tamil Nadu,53,53,0,0,0.0,0.0
Thiruvallur,2020-04-25,Tamil Nadu,53,53,0,0,0.0,0.0
Thiruvallur,2020-04-26,Tamil Nadu,54,54,0,0,0.0,0.0
Thiruvallur,2020-04-27,Tamil Nadu,54,54,0,0,0.0,0.0
Thiruvallur,2020-04-28,Tamil Nadu,54,40,14,0,0.0,0.25925925925925924
Thiruvallur,2020-04-29,Tamil Nadu,55,25,30,0,0.0,0.5454545454545454
Thiruvallur,2020-04-30,Tamil Nadu,56,26,30,0,0.0,0.5357142857142857
Thiruvallur,2020-05-01,Tamil Nadu,62,18,44,0,0.0,0.7096774193548387
Thiruvallur,2020-05-02,Tamil Nadu,70,25,45,0,0.0,0.6428571428571429
Thiruvallur,2020-05-03,Tamil Nadu,72,27,45,0,0.0,0.625
Thiruvallur,2020-05-04,Tamil Nadu,81,35,46,0,0.0,0.5679012345679012
Thiruvallur,2020-05-05,Tamil Nadu,101,52,49,0,0.0,0.48514851485148514
Thiruvallur,2020-05-06,Tamil Nadu,135,85,50,0,0.0,0.37037037037037035
Thiruvallur,2020-05-07,Tamil Nadu,198,147,50,1,0.005050505050505051,0.25252525252525254
Thiruvallur,2020-05-08,Tamil Nadu,273,219,53,1,0.003663003663003663,0.19413919413919414
Thiruvallur,2020-05-09,Tamil Nadu,299,237,61,1,0.0033444816053511705,0.2040133779264214
Thiruvallur,2020-05-10,Tamil Nadu,346,281,63,2,0.005780346820809248,0.18208092485549132
Thiruvallur,2020-05-11,Tamil Nadu,443,377,64,2,0.004514672686230248,0.14446952595936793
Thiruvallur,2020-05-12,Tamil Nadu,470,401,66,3,0.006382978723404255,0.14042553191489363
Thiruvallur,2020-05-13,Tamil Nadu,495,409,83,3,0.006060606060606061,0.16767676767676767
Thiruvallur,2020-05-14,Tamil Nadu,510,425,82,3,0.0058823529411764705,0.1607843137254902
Thiruvallur,2020-05-15,Tamil Nadu,516,429,84,3,0.005813953488372093,0.16279069767441862
Thiruvallur,2020-05-16,Tamil Nadu,526,347,176,3,0.005703422053231939,0.33460076045627374
Thiruvallur,2020-05-17,Tamil Nadu,544,361,178,5,0.009191176470588236,0.3272058823529412
Thiruvallur,2020-05-18,Tamil Nadu,563,379,179,5,0.008880994671403197,0.31793960923623443
Thiruvallur,2020-05-19,Tamil Nadu,571,380,185,6,0.010507880910683012,0.3239929947460595
Thiruvallur,2020-05-20,Tamil Nadu,594,396,191,7,0.011784511784511785,0.32154882154882153
Thiruvallur,2020-05-21,Tamil Nadu,636,414,215,7,0.0110062893081761,0.3380503144654088
Thiruvallur,2020-05-22,Tamil Nadu,675,425,243,7,0.01037037037037037,0.36
Thiruvallur,2020-05-23,Tamil Nadu,697,427,263,7,0.010043041606886656,0.37733142037302725
Thiruvallur,2020-05-24,Tamil Nadu,731,453,270,8,0.01094391244870041,0.3693570451436389
Thiruvallur,2020-05-25,Tamil Nadu,768,434,326,8,0.010416666666666666,0.4244791666666667
Thiruvallur,2020-05-26,Tamil Nadu,793,318,467,8,0.01008827238335435,0.5889029003783102
Thiruvallur,2020-05-27,Tamil Nadu,833,354,470,9,0.010804321728691477,0.5642256902761105
Thiruvallur,2020-05-28,Tamil Nadu,871,348,514,9,0.010332950631458095,0.5901262916188289
Thiruvallur,2020-05-29,Tamil Nadu,872,328,534,10,0.011467889908256881,0.6123853211009175
Thiruvallur,2020-05-30,Tamil Nadu,900,326,564,10,0.011111111111111112,0.6266666666666667
Thiruvallur,2020-05-31,Tamil Nadu,947,334,603,10,0.010559662090813094,0.6367476240760296
Thiruvallur,2020-06-01,Tamil Nadu,980,359,611,10,0.01020408163265306,0.6234693877551021
Thiruvallur,2020-06-02,Tamil Nadu,1023,397,616,10,0.009775171065493646,0.6021505376344086
Thiruvallur,2020-06-03,Tamil Nadu,1081,441,630,10,0.009250693802035153,0.5827937095282146
Thiruvallur,2020-06-04,Tamil Nadu,1124,468,645,11,0.009786476868327402,0.5738434163701067
Thiruvallur,2020-06-05,Tamil Nadu,1188,530,647,11,0.009259259259259259,0.5446127946127947
Thiruvallur,2020-06-06,Tamil Nadu,1268,589,668,11,0.008675078864353312,0.526813880126183
Thiruvallur,2020-06-07,Tamil Nadu,1323,629,682,12,0.009070294784580499,0.5154950869236583
Thiruvallur,2020-06-08,Tamil Nadu,1386,640,732,14,0.010101010101010102,0.5281385281385281
Thiruvallur,2020-06-09,Tamil Nadu,1476,690,771,15,0.01016260162601626,0.5223577235772358
Thiruvallur,2020-06-10,Tamil Nadu,1581,771,795,15,0.009487666034155597,0.5028462998102466
Thiruvallur,2020-06-11,Tamil Nadu,1656,833,807,16,0.00966183574879227,0.48731884057971014
Thiruvallur,2020-06-12,Tamil Nadu,1752,905,830,17,0.009703196347031963,0.4737442922374429
Thiruvallur,2020-06-13,Tamil Nadu,1797,928,848,21,0.011686143572621035,0.47189760712298273
Thiruvallur,2020-06-14,Tamil Nadu,1865,988,855,22,0.011796246648793566,0.4584450402144772
Thiruvallur,2020-06-15,Tamil Nadu,1922,1014,881,27,0.01404786680541103,0.4583766909469303
Thiruvallur,2020-06-16,Tamil Nadu,1945,1001,914,30,0.015424164524421594,0.4699228791773779
Thiruvallur,2020-06-17,Tamil Nadu,2037,986,1020,31,0.01521845851742759,0.5007363770250368
Thiruvallur,2020-06-18,Tamil Nadu,2155,1006,1117,32,0.014849187935034803,0.5183294663573086
Thiruvallur,2020-06-19,Tamil Nadu,2291,1128,1130,33,0.014404190309908338,0.4932343954604976
Thiruvallur,2020-06-20,Tamil Nadu,2414,1203,1177,34,0.014084507042253521,0.4875724937862469
Thiruvallur,2020-06-21,Tamil Nadu,2534,1257,1240,37,0.014601420678768745,0.489344909234412
Thiruvallur,2020-06-22,Tamil Nadu,2645,1176,1427,42,0.015879017013232515,0.539508506616257
Thiruvallur,2020-06-23,Tamil Nadu,2826,1312,1470,44,0.01556970983722576,0.5201698513800425
Thiruvallur,2020-06-24,Tamil Nadu,2907,1394,1468,45,0.015479876160990712,0.5049879600963192
Thiruvallur,2020-06-25,Tamil Nadu,3085,1160,1874,51,0.01653160453808752,0.6074554294975689
Thiruvallur,2020-06-26,Tamil Nadu,3277,1299,1923,55,0.016783643576441867,0.5868172108635947
Thiruvallur,2020-06-27,Tamil Nadu,3420,1331,2031,58,0.01695906432748538,0.593859649122807
Thiruvallur,2020-06-28,Tamil Nadu,3524,1307,2156,61,0.017309875141884222,0.6118047673098751
Thiruvallur,2020-06-29,Tamil Nadu,3656,1345,2245,66,0.018052516411378557,0.6140590809628009
Thiruvallur,2020-06-30,Tamil Nadu,3830,1388,2373,69,0.018015665796344647,0.6195822454308094
Thiruvallur,2020-07-01,Tamil Nadu,3978,1400,2504,74,0.01860231271995978,0.6294620412267471
Thiruvallur,2020-07-02,Tamil Nadu,4167,1440,2648,79,0.018958483321334294,0.6354691624670027
Thiruvallur,2020-07-03,Tamil Nadu,4343,1468,2793,82,0.018880957863228184,0.6431038452682477
Thiruvallur,2020-07-04,Tamil Nadu,4596,1617,2895,84,0.018276762402088774,0.6298955613577023
Thiruvallur,2020-07-05,Tamil Nadu,4806,1650,3062,94,0.019558884727424054,0.6371202663337495
Thiruvallur,2020-07-06,Tamil Nadu,4983,1666,3217,100,0.02006823198876179,0.6455950230784668
Thiruvallur,2020-07-07,Tamil Nadu,5205,1744,3356,105,0.020172910662824207,0.6447646493756004
Thiruvallur,2020-07-08,Tamil Nadu,5507,1939,3457,111,0.02015616488106047,0.6277465044488832
Thiruvallur,2020-07-09,Tamil Nadu,5877,2169,3591,117,0.019908116385911178,0.6110260336906586
Thiruvallur,2020-07-10,Tamil Nadu,6075,2221,3736,118,0.019423868312757202,0.6149794238683127
Thiruvarur,2020-04-21,Tamil Nadu,29,13,16,0,0.0,0.5517241379310345
Thiruvarur,2020-04-22,Tamil Nadu,29,13,16,0,0.0,0.5517241379310345
Thiruvarur,2020-04-23,Tamil Nadu,30,14,16,0,0.0,0.5333333333333333
Thiruvarur,2020-04-24,Tamil Nadu,30,14,16,0,0.0,0.5333333333333333
Thiruvarur,2020-04-25,Tamil Nadu,30,14,16,0,0.0,0.5333333333333333
Thiruvarur,2020-04-26,Tamil Nadu,30,14,16,0,0.0,0.5333333333333333
Thiruvarur,2020-04-27,Tamil Nadu,30,14,16,0,0.0,0.5333333333333333
Thiruvarur,2020-04-28,Tamil Nadu,30,1,29,0,0.0,0.9666666666666667
Thiruvarur,2020-04-29,Tamil Nadu,30,15,15,0,0.0,0.5
Thiruvarur,2020-04-30,Tamil Nadu,30,14,16,0,0.0,0.5333333333333333
Thiruvarur,2020-05-01,Tamil Nadu,30,12,18,0,0.0,0.6
Thiruvarur,2020-05-02,Tamil Nadu,30,12,18,0,0.0,0.6
Thiruvarur,2020-05-03,Tamil Nadu,30,11,19,0,0.0,0.6333333333333333
Thiruvarur,2020-05-04,Tamil Nadu,32,13,19,0,0.0,0.59375
Thiruvarur,2020-05-05,Tamil Nadu,32,12,20,0,0.0,0.625
Thiruvarur,2020-05-06,Tamil Nadu,33,11,22,0,0.0,0.6666666666666666
Thiruvarur,2020-05-07,Tamil Nadu,33,10,23,0,0.0,0.696969696969697
Thiruvarur,2020-05-08,Tamil Nadu,33,10,23,0,0.0,0.696969696969697
Thiruvarur,2020-05-09,Tamil Nadu,33,9,24,0,0.0,0.7272727272727273
Thiruvarur,2020-05-10,Tamil Nadu,33,8,25,0,0.0,0.7575757575757576
Thiruvarur,2020-05-11,Tamil Nadu,33,8,25,0,0.0,0.7575757575757576
Thiruvarur,2020-05-12,Tamil Nadu,33,4,29,0,0.0,0.8787878787878788
Thiruvarur,2020-05-13,Tamil Nadu,33,4,29,0,0.0,0.8787878787878788
Thiruvarur,2020-05-14,Tamil Nadu,33,4,29,0,0.0,0.8787878787878788
Thiruvarur,2020-05-15,Tamil Nadu,32,3,29,0,0.0,0.90625
Thiruvarur,2020-05-16,Tamil Nadu,32,3,29,0,0.0,0.90625
